"stationID","tz","obsTimeUtc","obsTimeLocal","epoch","lat","lon","solarRadiationHigh","uvHigh","winddirAvg","humidityHigh","humidityLow","humidityAvg","qcStatus","tempHigh","tempLow","tempAvg","windspeedHigh","windspeedLow","windspeedAvg","windgustHigh","windgustLow","windgustAvg","dewptHigh","dewptLow","dewptAvg","windchillHigh","windchillLow","windchillAvg","heatindexHigh","heatindexLow","heatindexAvg","pressureMax","pressureMin","pressureTrend","precipRate","precipTotal"
"IALICANT2","Europe/Madrid","2014-12-31T22:55:00Z","2014-12-31 23:55:00","1420066500000","38.228943","-0.525793","","","257","72","27","51","-1","18","3","9","29","0","14","35","3","20","7","-6","-1","","","","","","","1032.51","1024.72","-4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-01T22:47:00Z","2015-01-01 23:47:00","1420152420000","38.228943","-0.525793","","","34","79","57","67","-1","14","10","12","19","2","7","27","5","12","8","4","6","","","","","","","1035.9","1029.46","6.43","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-02T22:50:00Z","2015-01-02 23:50:00","1420239000000","38.228943","-0.525793","","","240","84","45","70","-1","15","5","10","19","2","10","23","5","14","9","2","5","","","","","","","1037.93","1034.2","1.02","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-03T22:54:00Z","2015-01-03 23:54:00","1420325640000","38.228943","-0.525793","","","242","76","31","60","-1","18","6","11","27","8","18","32","14","23","11","0","3","","","","","","","1036.91","1032.17","-4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-04T22:47:00Z","2015-01-04 23:47:00","1420411620000","38.228943","-0.525793","","","250","91","33","58","-1","18","10","14","27","0","12","32","3","16","13","-2","5","","","","","","","1032.17","1029.12","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-05T22:49:00Z","2015-01-05 23:49:00","1420498140000","38.228943","-0.525793","","","57","93","67","80","-1","15","11","13","13","0","4","14","0","7","11","6","10","","","","","","","1030.14","1026.08","-3.73","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-06T22:52:00Z","2015-01-06 23:52:00","1420584720000","38.228943","-0.525793","","","250","96","58","82","-1","15","7","11","26","0","9","32","3","13","10","5","8","","","","","","","1026.75","1023.37","0.68","0.25","0.0"
"IALICANT2","Europe/Madrid","2015-01-07T22:55:00Z","2015-01-07 23:55:00","1420671300000","38.228943","-0.525793","","","10","89","66","81","-1","15","10","12","10","0","4","14","0","7","11","7","9","","","","","","","1032.51","1026.75","5.76","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-08T22:58:00Z","2015-01-08 23:58:00","1420757880000","38.228943","-0.525793","","","244","87","59","79","-1","16","7","12","13","0","5","16","0","8","11","5","8","","","","","","","1039.96","1032.51","7.45","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-09T22:46:00Z","2015-01-09 23:46:00","1420843560000","38.228943","-0.525793","","","234","88","53","75","-1","16","6","11","18","2","9","21","3","12","10","3","7","","","","","","","1043.01","1039.28","-0.68","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-10T22:49:00Z","2015-01-10 23:49:00","1420930140000","38.228943","-0.525793","","","242","82","33","59","-1","18","6","12","31","10","17","32","16","24","11","1","4","","","","","","","1039.28","1027.09","-12.19","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-11T22:53:00Z","2015-01-11 23:53:00","1421016780000","38.228943","-0.525793","","","259","83","33","49","-1","19","11","15","32","2","12","42","3","18","12","-2","4","","","","","","","1032.17","1025.4","5.42","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-12T22:55:00Z","2015-01-12 23:55:00","1421103300000","38.228943","-0.525793","","","47","92","63","81","-1","15","11","14","18","0","6","18","0","9","13","6","10","","","","","","","1034.2","1029.12","-3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-13T22:58:00Z","2015-01-13 23:58:00","1421189880000","38.228943","-0.525793","","","240","93","59","80","-1","17","9","13","24","0","8","29","0","11","13","5","10","","","","","","","1028.78","1022.35","-4.74","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-14T22:46:00Z","2015-01-14 23:46:00","1421275560000","38.228943","-0.525793","","","251","96","42","67","-1","19","10","14","18","0","8","24","0","12","13","4","8","","","","","","","1026.75","1023.71","0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-15T22:49:00Z","2015-01-15 23:49:00","1421362140000","38.228943","-0.525793","","","235","95","56","80","-1","16","8","12","24","0","12","34","0","17","13","4","9","","","","","","","1024.38","1013.55","-10.84","0.25","0.0"
"IALICANT2","Europe/Madrid","2015-01-16T22:52:00Z","2015-01-16 23:52:00","1421448720000","38.228943","-0.525793","","","264","95","36","64","-1","15","10","12","37","5","13","51","6","22","11","-1","5","","","","","","","1019.64","1009.82","6.43","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-17T22:54:00Z","2015-01-17 23:54:00","1421535240000","38.228943","-0.525793","","","273","69","43","59","-1","13","7","10","40","3","12","42","5","18","4","-1","2","","","","","","","1021.67","1019.98","1.69","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-18T22:57:00Z","2015-01-18 23:57:00","1421621820000","38.228943","-0.525793","","","246","90","39","60","-1","13","5","9","18","2","7","23","3","10","7","-3","2","","","","","","","1021.67","1008.47","-13.21","1.52","3.3"
"IALICANT2","Europe/Madrid","2015-01-19T22:45:00Z","2015-01-19 23:45:00","1421707500000","38.228943","-0.525793","","","338","94","68","81","-1","11","8","9","21","0","8","29","0","14","8","4","6","","","","","","","1010.5","1003.39","2.37","1.78","0.0"
"IALICANT2","Europe/Madrid","2015-01-20T22:49:00Z","2015-01-20 23:49:00","1421794140000","38.228943","-0.525793","","","277","75","45","56","-1","12","5","8","34","5","15","40","6","24","4","-2","0","","","","","","","1010.5","1007.79","-1.35","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-21T22:51:00Z","2015-01-21 23:51:00","1421880660000","38.228943","-0.525793","","","275","77","45","60","-1","13","4","9","34","5","14","40","10","23","3","0","1","","","","","","","1009.82","1007.45","-2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-22T22:23:00Z","2015-01-22 23:23:00","1421965380000","38.228943","-0.525793","","","286","71","44","60","-1","13","7","9","42","6","19","51","13","31","3","1","2","","","","","","","1015.92","1007.45","8.47","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-23T22:55:00Z","2015-01-23 23:55:00","1422053700000","38.228943","-0.525793","","","284","69","35","53","-1","14","6","10","26","0","12","37","6","20","2","-2","0","","","","","","","1020.66","1016.26","4.4","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-24T22:58:00Z","2015-01-24 23:58:00","1422140280000","38.228943","-0.525793","","","264","56","30","46","-1","15","6","10","26","0","13","34","5","20","2","-3","-2","","","","","","","1023.03","1019.98","0.34","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-25T22:45:00Z","2015-01-25 23:45:00","1422225900000","38.228943","-0.525793","","","279","68","22","49","-1","17","9","13","26","3","12","39","8","20","6","-6","2","","","","","","","1024.04","1018.63","3.39","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-26T22:48:00Z","2015-01-26 23:48:00","1422312480000","38.228943","-0.525793","","","270","76","33","58","-1","15","7","11","16","0","6","18","0","10","7","-3","3","","","","","","","1026.75","1024.04","2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-27T22:51:00Z","2015-01-27 23:51:00","1422399060000","38.228943","-0.525793","","","268","75","49","61","-1","16","9","12","21","0","7","21","2","11","9","3","5","","","","","","","1026.41","1019.98","-5.76","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-28T22:54:00Z","2015-01-28 23:54:00","1422485640000","38.228943","-0.525793","","","244","85","47","62","-1","15","9","12","24","2","10","29","5","16","9","2","4","","","","","","","1023.71","1019.3","-1.35","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-29T22:57:00Z","2015-01-29 23:57:00","1422572220000","38.228943","-0.525793","","","255","83","35","56","-1","19","10","14","43","6","20","51","8","31","9","3","5","","","","","","","1018.96","1004.74","-14.22","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-01-30T22:59:00Z","2015-01-30 23:59:00","1422658740000","38.228943","-0.525793","","","258","64","43","53","-1","22","15","19","47","10","27","61","31","43","10","8","9","","","","","","","1004.74","992.21","-12.53","0.51","0.0"
"IALICANT2","Europe/Madrid","2015-01-31T22:48:00Z","2015-01-31 23:48:00","1422744480000","38.228943","-0.525793","","","275","91","36","51","-1","21","10","15","50","8","29","77","24","52","10","-1","5","","","","","","","1004.4","988.49","12.19","1.78","4.32"
"IALICANT2","Europe/Madrid","2015-02-01T22:51:00Z","2015-02-01 23:51:00","1422831060000","38.228943","-0.525793","","","284","52","35","44","-1","12","8","10","51","11","27","77","23","48","0","-3","-2","","","","","","","1014.9","1004.4","10.16","2.29","4.57"
"IALICANT2","Europe/Madrid","2015-02-02T22:53:00Z","2015-02-02 23:53:00","1422917580000","38.228943","-0.525793","","","263","65","41","52","-1","14","8","11","35","5","14","37","10","23","5","-2","1","","","","","","","1014.9","1004.4","-10.5","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-03T22:57:00Z","2015-02-03 23:57:00","1423004220000","38.228943","-0.525793","","","264","81","37","55","-1","17","8","13","35","5","18","56","13","31","6","2","4","","","","","","","1004.4","997.97","-6.43","0.51","0.0"
"IALICANT2","Europe/Madrid","2015-02-04T22:45:00Z","2015-02-04 23:45:00","1423089900000","38.228943","-0.525793","","","283","74","34","53","-1","12","5","9","42","8","21","64","16","37","6","-5","-1","","","","","","","1005.08","995.94","6.77","0.51","0.51"
"IALICANT2","Europe/Madrid","2015-02-05T22:48:00Z","2015-02-05 23:48:00","1423176480000","38.228943","-0.525793","","","287","58","25","41","-1","12","5","7","42","8","24","60","21","40","-3","-8","-5","","","","","","","1011.51","1002.71","7.11","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-06T22:50:00Z","2015-02-06 23:50:00","1423263000000","38.228943","-0.525793","","","282","51","32","43","-1","11","6","8","45","3","16","55","8","29","-3","-6","-4","","","","","","","1013.55","1009.48","2.03","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-07T22:53:00Z","2015-02-07 23:53:00","1423349580000","38.228943","-0.525793","","","297","74","37","55","-1","10","4","7","18","0","7","23","3","12","4","-4","-1","","","","","","","1021.67","1013.55","7.79","0.25","0.25"
"IALICANT2","Europe/Madrid","2015-02-08T22:58:00Z","2015-02-08 23:58:00","1423436280000","38.228943","-0.525793","","","245","76","51","64","-1","12","4","8","21","0","10","27","6","15","5","-1","2","","","","","","","1022.69","1018.29","-3.05","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-09T22:45:00Z","2015-02-09 23:45:00","1423521900000","38.228943","-0.525793","","","6","85","51","69","-1","12","6","10","37","2","20","48","6","28","8","-2","5","","","","","","","1024.72","1018.29","6.1","0.25","0.25"
"IALICANT2","Europe/Madrid","2015-02-10T22:48:00Z","2015-02-10 23:48:00","1423608480000","38.228943","-0.525793","","","65","95","66","76","-1","13","9","11","34","2","18","37","8","26","9","5","7","","","","","","","1024.38","1021.33","-2.71","2.29","0.51"
"IALICANT2","Europe/Madrid","2015-02-11T22:50:00Z","2015-02-11 23:50:00","1423695000000","38.228943","-0.525793","","","59","93","79","86","-1","14","11","12","31","8","20","37","16","29","12","8","10","","","","","","","1021.33","1018.29","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-12T22:52:00Z","2015-02-12 23:52:00","1423781520000","38.228943","-0.525793","","","57","96","82","87","-1","13","9","12","31","0","14","39","5","21","11","8","10","","","","","","","1022.01","1016.93","3.05","1.27","1.52"
"IALICANT2","Europe/Madrid","2015-02-13T22:55:00Z","2015-02-13 23:55:00","1423868100000","38.228943","-0.525793","","","254","96","41","75","-1","18","7","12","21","0","11","31","3","17","9","4","7","","","","","","","1022.01","1019.3","-2.37","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-14T22:58:00Z","2015-02-14 23:58:00","1423954680000","38.228943","-0.525793","","","257","89","48","62","-1","18","10","14","23","3","13","37","8","21","9","5","7","","","","","","","1019.64","1013.55","-6.1","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-15T22:46:00Z","2015-02-15 23:46:00","1424040360000","38.228943","-0.525793","","","271","91","53","66","-1","19","11","15","40","3","15","56","5","25","11","7","9","","","","","","","1013.88","1009.14","0.34","1.27","2.54"
"IALICANT2","Europe/Madrid","2015-02-16T22:50:00Z","2015-02-16 23:50:00","1424127000000","38.228943","-0.525793","","","282","92","46","67","-1","19","13","15","39","0","15","45","0","25","12","7","9","","","","","","","1017.95","1013.55","3.72","0.51","0.51"
"IALICANT2","Europe/Madrid","2015-02-17T22:53:00Z","2015-02-17 23:53:00","1424213580000","38.228943","-0.525793","","","48","91","64","78","-1","15","11","12","43","0","17","53","3","27","11","6","9","","","","","","","1026.08","1015.58","8.13","0.25","0.76"
"IALICANT2","Europe/Madrid","2015-02-18T22:55:00Z","2015-02-18 23:55:00","1424300100000","38.228943","-0.525793","","","55","85","66","77","-1","14","12","13","50","14","28","58","31","42","10","8","9","","","","","","","1029.8","1025.06","3.39","0.51","0.76"
"IALICANT2","Europe/Madrid","2015-02-19T22:58:00Z","2015-02-19 23:58:00","1424386680000","38.228943","-0.525793","","","56","82","69","76","-1","13","11","12","42","8","22","48","13","32","9","7","8","","","","","","","1029.8","1025.74","-3.73","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-20T22:46:00Z","2015-02-20 23:46:00","1424472360000","38.228943","-0.525793","","","42","91","67","75","-1","14","10","12","23","0","9","26","3","14","10","4","8","","","","","","","1026.08","1015.24","-10.84","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-21T22:50:00Z","2015-02-21 23:50:00","1424559000000","38.228943","-0.525793","","","267","94","42","73","-1","16","6","11","35","2","12","50","3","20","8","-1","6","","","","","","","1014.9","1003.05","-7.45","0.25","0.25"
"IALICANT2","Europe/Madrid","2015-02-22T22:53:00Z","2015-02-22 23:53:00","1424645580000","38.228943","-0.525793","","","285","74","31","49","-1","18","10","12","35","3","16","53","6","29","7","-2","2","","","","","","","1015.24","1007.79","7.45","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-23T22:56:00Z","2015-02-23 23:56:00","1424732160000","38.228943","-0.525793","","","263","78","43","58","-1","20","10","15","32","3","15","45","5","24","8","5","7","","","","","","","1015.24","1011.18","-3.05","0.0","0.0"
"IALICANT2","Europe/Madrid","2015-02-24T22:58:00Z","2015-02-24 23:58:00","1424818680000","38.228943","-0.525793","","","286","57","33","41","-1","17","11","14","48","6","22","66","23","40","6","-1","1","","","","","","","1023.37","1012.19","11.18","0.25","0.0"
"IALICANT2","Europe/Madrid","2015-02-25T22:46:00Z","2015-02-25 23:46:00","1424904360000","38.228943","-0.525793","","","280","55","41","47","-1","17","10","14","47","2","22","64","11","37","6","0","2","","","","","","","1024.04","1019.98","-3.39","0.0","0.0"
